,AZT,DPT,AZN,DPN,AZP,DPP,Strike,Dip,Rake,Misfit,Depth,Mod
3990,282,14,17,17,154,67,350,34,-122,0.04011647990399676,15,NewGudkova
3897,280,12,15,22,163,64,344,38,-128,0.04017833239833731,15,NewGudkova
1965,289,18,190,23,53,58,180,68,-116,0.04022983852043015,15,NewGudkova
2911,286,3,24,65,194,23,238,76,-20,0.040230914638871844,15,NewGudkova
32,282,17,14,6,123,71,2,28,-104,0.04035141934852094,15,NewGudkova
1823,290,16,188,35,41,49,174,70,-128,0.04039292243685896,15,NewGudkova
3795,279,13,15,24,162,61,340,38,-132,0.0404105739698861,15,NewGudkova
3303,285,6,26,61,191,27,332,66,-164,0.040444627683006586,15,NewGudkova
3518,289,5,45,77,198,11,334,78,-176,0.040607495303216515,15,NewGudkova
1962,293,16,193,29,48,55,180,68,-122,0.04072480179871993,15,NewGudkova
586,290,18,192,20,58,61,50,32,-48,0.040786813543850914,15,NewGudkova
853,292,17,188,38,41,46,64,44,-26,0.04090612247556245,15,NewGudkova
418,287,17,193,12,68,68,36,30,-64,0.04114289038410471,15,NewGudkova
559,290,17,194,19,60,63,48,32,-52,0.041146359520579115,15,NewGudkova
325,287,17,195,6,86,71,28,28,-76,0.04119661672993612,15,NewGudkova
2752,281,7,21,51,185,37,228,70,-34,0.04134827880414305,15,NewGudkova
2661,282,10,20,39,180,48,222,66,-46,0.041434560154325444,15,NewGudkova
2953,287,5,31,69,195,19,240,80,-18,0.04148198804564601,15,NewGudkova
655,291,16,194,25,51,59,54,36,-44,0.04149361064053154,15,NewGudkova
2884,285,6,27,62,192,26,236,76,-24,0.04149789494948683,15,NewGudkova
3921,278,14,13,17,150,67,346,34,-122,0.04150074457078851,15,NewGudkova
196,286,16,195,0,105,73,16,28,-90,0.04152765624532268,15,NewGudkova
919,294,15,191,40,41,45,66,46,-26,0.04169884788527,15,NewGudkova
3419,279,7,15,38,179,50,334,50,-144,0.041730200699621016,15,NewGudkova
2541,280,12,17,30,170,56,214,64,-56,0.0417379362833757,15,NewGudkova
3590,280,11,18,33,173,54,336,44,-142,0.041776188221254944,15,NewGudkova
3780,293,4,131,85,23,1,338,88,176,0.041785427399528556,15,NewGudkova
3312,285,6,28,64,192,25,332,68,-166,0.04188423246478574,15,NewGudkova
3860,280,11,16,25,168,61,342,40,-132,0.04189010665485447,15,NewGudkova
2227,281,16,12,3,113,72,194,62,-86,0.04198857533577963,15,NewGudkova
1686,293,14,185,49,34,36,168,76,-142,0.042028760539875955,15,NewGudkova
176,282,17,192,0,99,72,14,28,-88,0.042082291284029794,15,NewGudkova
3052,289,2,45,83,198,5,244,88,-6,0.042141109767134796,15,NewGudkova
1781,291,16,187,39,39,45,172,72,-132,0.04227761080665726,15,NewGudkova
649,290,18,191,24,53,58,54,34,-42,0.04234679611586315,15,NewGudkova
1047,295,14,190,45,38,41,68,50,-22,0.04235808870068897,15,NewGudkova
771,292,15,192,33,42,52,60,42,-34,0.04244215765996186,15,NewGudkova
2877,284,2,18,64,193,25,236,74,-20,0.042461887489293644,15,NewGudkova
3699,291,2,111,87,201,0,336,88,178,0.04248911375690607,15,NewGudkova
3341,285,1,19,68,194,21,332,74,-166,0.042600487352186446,15,NewGudkova
1573,293,11,182,60,29,26,164,80,-152,0.042603019378361494,15,NewGudkova
1015,290,4,129,85,20,1,66,86,2,0.042629608384202586,15,NewGudkova
1682,296,9,190,57,32,30,168,76,-150,0.04267516090377188,15,NewGudkova
867,293,14,190,41,37,44,64,48,-26,0.042691332559288156,15,NewGudkova
3434,282,7,19,44,184,44,334,54,-150,0.042734910833414234,15,NewGudkova
1820,294,13,192,40,38,46,174,70,-134,0.042759963647472234,15,NewGudkova
2963,286,4,30,73,195,15,240,82,-14,0.042860179052688636,15,NewGudkova
1069,295,11,191,51,33,36,68,56,-20,0.04291723064860935,15,NewGudkova
2447,278,12,13,24,163,62,208,62,-62,0.04294483066828327,15,NewGudkova
1077,294,10,189,53,32,34,68,58,-18,0.0429722703942063,15,NewGudkova
1950,290,16,192,25,49,59,180,66,-118,0.04308278578037565,15,NewGudkova
1836,292,17,188,37,42,47,174,72,-130,0.04315831938512124,15,NewGudkova
1951,288,17,191,23,51,60,180,66,-116,0.043160450539816965,15,NewGudkova
1777,295,12,192,46,36,40,172,72,-140,0.04321639768733164,15,NewGudkova
2572,278,10,15,35,174,52,216,64,-50,0.04342950466444594,15,NewGudkova
2921,285,2,22,70,194,19,238,78,-16,0.043521091329796584,15,NewGudkova
2962,286,5,34,72,195,16,240,82,-16,0.04359440879302322,15,NewGudkova
3714,278,12,14,26,165,60,338,40,-134,0.04362892881976503,15,NewGudkova
1994,292,16,194,25,51,59,182,66,-118,0.04376490916360645,15,NewGudkova
2383,283,15,17,12,143,69,204,62,-76,0.043810922181831156,15,NewGudkova
3853,278,12,13,22,161,64,342,38,-128,0.043857270884025586,15,NewGudkova
2041,291,17,194,21,57,61,184,66,-114,0.04388636590200048,15,NewGudkova
3411,278,8,14,35,176,52,334,48,-142,0.04389911305873425,15,NewGudkova
731,290,16,189,32,43,52,58,40,-34,0.04394898742356356,15,NewGudkova
1915,288,18,189,25,49,57,178,68,-118,0.04401635138220656,15,NewGudkova
1022,290,2,110,87,20,0,66,88,2,0.04404447910711764,15,NewGudkova
3321,286,5,30,66,193,22,332,70,-168,0.04410690524973728,15,NewGudkova
2198,284,18,193,3,93,70,192,64,-94,0.04424128016853243,15,NewGudkova
3256,279,6,15,43,182,45,332,54,-148,0.04441510803448996,15,NewGudkova
3347,286,4,31,73,195,15,332,76,-172,0.04453353237373715,15,NewGudkova
1283,295,5,187,72,27,16,70,74,-8,0.04456632533928127,15,NewGudkova
3512,288,2,27,72,197,16,334,76,-170,0.04456745144287529,15,NewGudkova
2114,289,17,195,14,67,67,188,64,-106,0.04466474542894858,15,NewGudkova
1582,296,8,184,68,29,19,164,82,-160,0.04467352672894288,15,NewGudkova
2782,281,4,17,56,188,33,230,70,-28,0.0446809589024185,15,NewGudkova
1255,294,11,179,64,29,22,70,66,-8,0.04477670183661057,15,NewGudkova
1223,295,13,185,55,33,31,70,58,-14,0.044807048959650556,15,NewGudkova
1471,294,4,181,79,25,9,160,86,-170,0.044863789337890925,15,NewGudkova
154,281,17,192,0,101,72,12,28,-90,0.044898969910915326,15,NewGudkova
2187,281,17,11,0,101,73,192,62,-90,0.044898969910915326,15,NewGudkova
2719,282,9,21,45,184,43,226,68,-40,0.04492561803957783,15,NewGudkova
3333,284,1,19,66,194,23,332,72,-164,0.04494476890059426,15,NewGudkova
623,288,18,189,24,51,58,52,34,-42,0.04504555943450116,15,NewGudkova
410,288,18,194,11,75,68,36,28,-66,0.04504654691986957,15,NewGudkova
1642,295,11,184,60,31,26,166,80,-152,0.045066463672239564,15,NewGudkova
3537,288,1,26,80,198,9,334,82,-174,0.045152427511519995,15,NewGudkova
2197,286,18,194,5,89,70,192,64,-96,0.04524718361475982,15,NewGudkova
943,292,14,186,47,34,38,66,52,-20,0.04527457522202733,15,NewGudkova
3713,279,13,16,27,166,59,338,40,-136,0.04528046906621569,15,NewGudkova
1147,292,5,176,77,23,11,68,78,-4,0.04532116716771519,15,NewGudkova
1791,294,15,189,45,38,40,172,74,-138,0.045372948876766926,15,NewGudkova
2946,287,2,24,70,196,19,240,78,-16,0.04543580567362802,15,NewGudkova
2598,278,8,15,38,177,50,218,64,-46,0.04548080302063014,15,NewGudkova
3926,282,14,18,21,161,64,346,36,-128,0.045504483422544935,15,NewGudkova
2184,286,16,194,5,87,72,192,62,-96,0.04551867357537973,15,NewGudkova
4074,281,14,14,11,141,71,356,32,-112,0.04551983368184739,15,NewGudkova
389,284,19,190,11,70,67,34,28,-64,0.04558067123005404,15,NewGudkova
3529,288,1,25,77,198,12,334,80,-172,0.04560165398421011,15,NewGudkova
286,283,17,191,6,82,71,24,28,-76,0.04568555267688951,15,NewGudkova
2779,283,7,23,51,187,37,230,70,-34,0.045781449265496134,15,NewGudkova
463,289,17,195,13,69,67,40,30,-62,0.045842410727079695,15,NewGudkova
4015,279,14,12,12,140,70,352,32,-114,0.04586389804008784,15,NewGudkova
4038,280,16,13,10,135,70,354,30,-112,0.04587689437103726,15,NewGudkova
2997,287,1,23,77,197,12,242,82,-10,0.045879679170117565,15,NewGudkova
629,289,16,192,25,49,59,52,36,-44,0.045883099227619975,15,NewGudkova
1086,293,11,184,57,30,30,68,60,-14,0.045936029632509055,15,NewGudkova
4037,281,16,15,11,138,69,354,30,-114,0.045969027456112345,15,NewGudkova
2261,280,16,12,7,124,71,196,62,-82,0.04598404633683043,15,NewGudkova
2500,282,12,17,24,167,62,212,62,-62,0.04604554368805587,15,NewGudkova
1056,293,15,185,48,35,37,68,52,-18,0.0460545726258207,15,NewGudkova
3349,285,1,20,71,195,18,332,76,-168,0.0460651969478353,15,NewGudkova
33,280,17,12,5,119,71,2,28,-102,0.04611653208279933,15,NewGudkova
515,289,16,194,17,61,65,44,32,-56,0.0461422574995126,15,NewGudkova
724,289,18,188,30,46,53,58,38,-34,0.04617192659761738,15,NewGudkova
683,292,17,194,25,52,58,56,36,-42,0.046250154207192584,15,NewGudkova
2154,288,18,195,10,76,68,190,64,-102,0.04638879997742947,15,NewGudkova
440,289,17,195,12,70,68,38,30,-64,0.04649396662818217,15,NewGudkova
587,288,19,190,21,56,60,50,32,-46,0.046538186559529175,15,NewGudkova
434,287,19,192,12,71,66,38,28,-62,0.0465763765929542,15,NewGudkova
346,288,17,195,7,83,70,30,28,-74,0.046660306842062856,15,NewGudkova
2875,285,4,24,61,193,28,236,74,-24,0.04666883205923167,15,NewGudkova
1141,292,7,174,75,24,12,68,76,-4,0.04673320314434555,15,NewGudkova
920,293,16,188,41,40,44,66,46,-24,0.04684978345426621,15,NewGudkova
2357,278,15,13,15,147,67,202,62,-72,0.0468600512250038,15,NewGudkova
3662,291,4,51,81,200,7,336,82,-178,0.047013793221272505,15,NewGudkova
2633,280,10,18,39,178,48,220,66,-46,0.04718058531114903,15,NewGudkova
1641,296,10,185,62,31,25,166,80,-154,0.047223066265019986,15,NewGudkova
3859,282,12,18,26,169,60,342,40,-134,0.04725040078398133,15,NewGudkova
4073,283,14,16,12,144,70,356,32,-114,0.04725235189495899,15,NewGudkova
3401,279,11,17,35,175,52,334,46,-144,0.04736331073774518,15,NewGudkova
1260,295,7,189,65,29,23,70,68,-12,0.047431320403388745,15,NewGudkova
412,285,19,190,12,69,66,36,28,-62,0.047576880159750416,15,NewGudkova
1833,295,14,191,43,39,43,174,72,-136,0.0476155222682769,15,NewGudkova
1085,294,10,187,56,30,31,68,60,-16,0.0476662051345778,15,NewGudkova
2540,281,13,18,28,169,58,214,64,-58,0.04767368483797703,15,NewGudkova
1876,295,14,193,38,41,47,176,70,-132,0.0476821895845494,15,NewGudkova
219,286,17,196,0,103,72,18,28,-88,0.04773382034994051,15,NewGudkova
1525,293,10,176,67,27,19,162,84,-158,0.047750610608914015,15,NewGudkova
2569,282,12,19,30,172,56,216,64,-56,0.047872211684052084,15,NewGudkova
3844,278,14,14,21,157,64,342,36,-128,0.04788124015569647,15,NewGudkova
132,281,17,11,0,104,72,10,28,-92,0.047942317085184524,15,NewGudkova
1231,294,13,183,57,32,28,70,60,-12,0.0481370296500861,15,NewGudkova
3035,289,2,33,78,199,11,244,84,-10,0.048152840558173086,15,NewGudkova
3697,290,5,137,83,21,2,336,88,174,0.04819994324065347,15,NewGudkova
1177,292,2,158,86,23,2,68,86,0,0.048273452525057624,15,NewGudkova
3330,286,5,32,69,194,19,332,72,-170,0.04833163877784361,15,NewGudkova
3510,288,5,40,74,197,14,334,76,-174,0.048348947060325075,15,NewGudkova
1214,296,12,190,52,35,35,70,56,-18,0.04835615233509145,15,NewGudkova
2712,280,5,16,47,186,41,226,66,-36,0.04836560609174168,15,NewGudkova
369,284,18,190,11,71,68,32,28,-66,0.048403628781702436,15,NewGudkova
868,292,15,187,42,36,43,64,48,-24,0.04845193291410509,15,NewGudkova
3239,278,8,15,39,178,49,332,50,-146,0.04852154981460817,15,NewGudkova
4092,284,16,17,10,139,70,358,30,-112,0.04854105989242942,15,NewGudkova
3427,280,7,16,40,182,48,334,52,-146,0.04865539814343715,15,NewGudkova
67,282,15,14,5,124,73,4,30,-102,0.04866204516841861,15,NewGudkova
3661,291,5,65,81,200,5,336,82,-180,0.048666451116200785,15,NewGudkova
648,291,18,193,23,55,59,54,34,-44,0.04867928092859609,15,NewGudkova
2472,282,13,18,21,161,64,210,62,-66,0.048723430621605134,15,NewGudkova
2851,282,3,19,63,191,26,234,74,-22,0.04873925314203364,15,NewGudkova
811,293,14,192,36,41,50,62,44,-32,0.04877171436108951,15,NewGudkova
861,291,16,186,41,38,44,64,46,-24,0.04882123475044089,15,NewGudkova
84,284,17,16,5,123,71,6,28,-102,0.048911583632817016,15,NewGudkova
2353,284,16,17,8,134,71,202,62,-80,0.048927450823523455,15,NewGudkova
2529,281,11,17,27,171,59,214,62,-58,0.048938864786166554,15,NewGudkova
806,291,17,187,36,42,48,62,42,-28,0.0491250667387718,15,NewGudkova
1792,293,16,187,43,38,41,172,74,-136,0.0492000035227078,15,NewGudkova
2722,279,5,16,50,185,39,226,68,-34,0.04922231702192934,15,NewGudkova
2030,287,17,192,16,61,66,184,64,-108,0.049249117297532445,15,NewGudkova
1215,295,13,187,52,34,33,70,56,-16,0.04926616623989581,15,NewGudkova
1278,294,9,172,71,27,15,70,72,-4,0.049326855951950396,15,NewGudkova
3606,280,8,16,35,178,52,336,48,-142,0.04933429144232413,15,NewGudkova
3992,279,13,13,15,149,69,350,34,-118,0.04956148313677265,15,NewGudkova
3584,278,12,15,29,169,57,336,42,-138,0.04957975682328727,15,NewGudkova
2223,286,16,195,3,94,72,194,62,-94,0.049726218478149724,15,NewGudkova
1293,294,8,168,75,26,11,70,76,-2,0.04976914084451521,15,NewGudkova
2632,281,11,19,37,177,50,220,66,-48,0.04977916258598319,15,NewGudkova
1585,294,12,179,62,29,23,164,82,-154,0.04980507656434881,15,NewGudkova
2751,282,8,22,49,185,39,228,70,-36,0.04985081296452652,15,NewGudkova
2045,285,19,190,14,66,65,184,66,-106,0.049920817099700726,15,NewGudkova
797,293,17,191,33,46,51,62,40,-32,0.0499510859573695,15,NewGudkova
3433,283,8,21,45,185,43,334,54,-152,0.049955325718045694,15,NewGudkova
1221,296,10,191,53,34,34,70,58,-18,0.049983885499264455,15,NewGudkova
2664,278,7,16,44,181,44,222,66,-40,0.050087957763419795,15,NewGudkova
1061,295,11,192,48,35,39,68,54,-22,0.05015433884921044,15,NewGudkova
107,285,17,16,4,121,72,8,28,-100,0.05018271288538653,15,NewGudkova
3919,281,15,17,19,155,64,346,34,-126,0.05020640637324298,15,NewGudkova
3324,284,2,18,63,193,26,332,70,-162,0.05022732748509447,15,NewGudkova
936,292,15,185,46,35,39,66,50,-20,0.050245189254487364,15,NewGudkova
3503,288,4,31,71,196,18,334,74,-170,0.05026643318447237,15,NewGudkova
1462,293,6,180,72,25,15,160,84,-164,0.05030512638106297,15,NewGudkova
3887,282,14,18,22,161,62,344,36,-130,0.050334536520699726,15,NewGudkova
3796,277,12,13,23,161,62,340,38,-130,0.05035115366793382,15,NewGudkova
3158,281,5,19,54,187,34,330,62,-158,0.05049097922959814,15,NewGudkova
3810,279,10,15,27,170,59,340,42,-134,0.05049906134119365,15,NewGudkova
66,284,15,16,6,129,72,4,30,-104,0.050593638999226295,15,NewGudkova
1236,296,9,191,58,31,30,70,62,-16,0.05061845634496589,15,NewGudkova
1865,291,15,191,33,42,52,176,68,-126,0.0506220072435777,15,NewGudkova
1079,293,13,183,55,31,31,68,58,-14,0.05063450405892179,15,NewGudkova
3723,277,10,13,27,168,59,338,42,-134,0.05071842835448682,15,NewGudkova
3984,278,15,12,13,142,69,350,32,-116,0.050754427208543874,15,NewGudkova
2476,277,11,13,27,167,59,210,62,-58,0.05080344848067508,15,NewGudkova
1521,295,5,184,74,26,14,162,84,-166,0.05081569375580385,15,NewGudkova
1569,295,6,189,67,28,21,164,80,-160,0.05086632811766276,15,NewGudkova
1461,293,5,182,74,24,14,160,84,-166,0.05091700836479562,15,NewGudkova
2542,278,11,16,31,171,55,214,64,-54,0.05092409882949159,15,NewGudkova
1949,291,15,193,27,48,57,180,66,-120,0.050939210376843125,15,NewGudkova
3044,289,1,30,82,199,7,244,86,-6,0.050972848933104616,15,NewGudkova
486,285,19,189,17,60,63,42,30,-54,0.05098804843907976,15,NewGudkova
568,289,16,193,21,54,62,48,34,-50,0.051006104651957554,15,NewGudkova
2144,284,16,192,5,85,72,190,62,-96,0.051011875937401696,15,NewGudkova
1790,295,14,190,47,37,39,172,74,-140,0.051016464236306694,15,NewGudkova
2561,279,9,15,32,176,55,216,62,-52,0.05101878175969036,15,NewGudkova
1696,295,12,186,56,33,30,168,78,-148,0.051097050253426625,15,NewGudkova
1048,294,15,187,46,37,39,68,50,-20,0.05115329368259342,15,NewGudkova
1952,287,17,190,21,53,61,180,66,-114,0.051156982321597065,15,NewGudkova
596,287,18,189,23,51,59,50,34,-44,0.05119587896965595,15,NewGudkova
1509,295,5,187,72,26,16,162,82,-164,0.051303705779028826,15,NewGudkova
2808,282,2,16,57,190,32,232,70,-26,0.05133107818523704,15,NewGudkova
2158,282,18,191,3,91,70,190,64,-94,0.0513351029217302,15,NewGudkova
3534,289,5,63,81,198,5,334,82,-180,0.05135268112158247,15,NewGudkova
569,288,17,191,21,52,61,48,34,-48,0.051384934815251734,15,NewGudkova
57,284,17,16,6,125,71,4,28,-104,0.05146047271430176,15,NewGudkova
12,284,16,17,9,137,70,0,30,-110,0.051521566338751365,15,NewGudkova
3604,282,10,20,38,179,50,336,48,-146,0.05154561944142234,15,NewGudkova
110,280,17,11,1,107,72,8,28,-94,0.051620085351818404,15,NewGudkova
2029,288,16,193,17,58,65,184,64,-110,0.05170991337892716,15,NewGudkova
1737,291,16,185,43,36,41,170,74,-136,0.051715665347461554,15,NewGudkova
3678,291,7,99,82,201,1,336,84,176,0.05171903847777086,15,NewGudkova
3687,291,7,122,82,21,1,336,86,174,0.051768761440000644,15,NewGudkova
2653,280,6,16,41,182,47,222,64,-42,0.051816666454759866,15,NewGudkova
483,290,17,195,14,68,66,42,30,-60,0.051823093281384854,15,NewGudkova
2711,281,6,18,46,185,43,226,66,-38,0.0518830087771065,15,NewGudkova
3151,280,5,18,52,185,37,330,60,-156,0.05194052915270611,15,NewGudkova
3357,286,2,27,75,195,14,332,78,-172,0.051952996071040654,15,NewGudkova
2532,277,9,13,32,174,55,214,62,-52,0.05198862093383793,15,NewGudkova
1179,292,5,112,84,22,0,68,86,4,0.05204782626187691,15,NewGudkova
3166,281,5,20,57,188,31,330,64,-160,0.05206352172313179,15,NewGudkova
1732,296,10,192,52,34,35,170,74,-146,0.05215376879109256,15,NewGudkova
2088,287,19,192,14,68,65,186,66,-106,0.05215635321455648,15,NewGudkova
1747,295,14,187,49,36,36,170,76,-142,0.05215736084384411,15,NewGudkova
756,291,18,190,30,48,53,60,38,-34,0.0521727291681786,15,NewGudkova
417,288,16,194,11,71,69,36,30,-66,0.05217510016942536,15,NewGudkova
517,286,17,190,19,56,63,44,32,-52,0.05218389357901019,15,NewGudkova
694,289,17,188,29,45,54,56,38,-36,0.05226902769124414,15,NewGudkova
1632,293,13,183,54,32,32,166,78,-146,0.05233806228188199,15,NewGudkova
2753,280,6,19,52,186,36,228,70,-32,0.052356354035124966,15,NewGudkova
4047,279,14,12,11,139,71,354,32,-112,0.05241564182378064,15,NewGudkova
2087,289,19,193,16,65,64,186,66,-108,0.05247468678450128,15,NewGudkova
1475,293,9,172,71,25,15,160,86,-162,0.05265269943697543,15,NewGudkova
3175,281,3,18,59,189,30,330,66,-160,0.05272165229633096,15,NewGudkova
3238,279,9,17,40,178,47,332,50,-148,0.052763484620968075,15,NewGudkova
3720,281,12,19,30,172,56,338,42,-140,0.052841146711740214,15,NewGudkova
1866,290,16,190,31,43,53,176,68,-124,0.05284911241453737,15,NewGudkova
3248,278,7,14,40,180,48,332,52,-146,0.0528638321351809,15,NewGudkova
1746,296,13,188,51,35,35,170,76,-144,0.05290127566801406,15,NewGudkova
2695,280,9,19,45,182,43,224,68,-40,0.052914120409066394,15,NewGudkova
3808,282,12,19,29,173,57,340,42,-138,0.05294738858170511,15,NewGudkova
1064,293,14,184,51,34,34,68,54,-16,0.052977051794073644,15,NewGudkova
266,283,17,191,5,84,71,22,28,-78,0.053007045487701805,15,NewGudkova
2199,283,18,192,1,97,70,192,64,-92,0.053050227476520856,15,NewGudkova
3159,280,4,16,53,187,35,330,62,-156,0.05305167284759672,15,NewGudkova
532,288,19,191,17,62,62,46,30,-52,0.053094592060701586,15,NewGudkova
3036,289,1,27,80,199,9,244,84,-8,0.053145444618304255,15,NewGudkova
2848,285,7,26,58,190,30,234,74,-28,0.05323118828665298,15,NewGudkova
1149,292,8,158,78,23,8,68,78,0,0.05323469922960913,15,NewGudkova
2321,285,16,17,5,124,72,200,62,-84,0.05324629334373342,15,NewGudkova
1169,292,2,176,83,23,5,68,84,-2,0.05326802080112652,15,NewGudkova
1643,294,13,182,58,32,28,166,80,-150,0.053337291915925095,15,NewGudkova
241,287,17,196,1,100,72,20,28,-86,0.053431464181260414,15,NewGudkova
3964,281,13,16,19,159,66,348,36,-124,0.05343951243546576,15,NewGudkova
2294,279,16,12,10,134,70,198,62,-78,0.053478669522460894,15,NewGudkova
3843,280,14,16,22,159,62,342,36,-130,0.0534901386995009,15,NewGudkova
2947,286,1,20,71,196,18,240,78,-14,0.053613879577487394,15,NewGudkova
366,288,17,195,8,82,70,32,28,-72,0.053616423753481524,15,NewGudkova
4064,283,16,17,11,140,69,356,30,-114,0.05362086653668034,15,NewGudkova
1142,292,8,166,75,24,11,68,76,-2,0.05367258602243198,15,NewGudkova
4095,279,15,11,7,127,72,358,30,-106,0.053714529885239205,15,NewGudkova
2143,285,16,193,7,81,71,190,62,-98,0.0537547227549652,15,NewGudkova
1154,292,4,179,79,23,9,68,80,-4,0.053909679955527756,15,NewGudkova
1093,293,10,185,58,29,28,68,62,-14,0.05391019093348112,15,NewGudkova
1017,290,7,99,82,200,1,66,86,6,0.053931348550225036,15,NewGudkova
729,292,15,193,30,45,55,58,40,-38,0.05399015678709805,15,NewGudkova
510,286,19,189,17,60,62,44,30,-52,0.054082547911739255,15,NewGudkova
2387,278,14,13,19,153,65,204,62,-68,0.054102075070251124,15,NewGudkova
2443,283,14,18,17,155,66,208,62,-70,0.05416102364418098,15,NewGudkova
2031,285,17,191,14,63,67,184,64,-106,0.054163419774605884,15,NewGudkova
235,284,19,192,3,92,70,20,26,-82,0.054187046585161235,15,NewGudkova
129,285,17,17,3,118,72,10,28,-98,0.054193473450732735,15,NewGudkova
2073,290,16,195,17,60,65,186,64,-110,0.05434829116620423,15,NewGudkova
3011,287,5,43,77,196,11,242,86,-12,0.0543693144846423,15,NewGudkova
349,283,18,190,10,72,68,30,28,-68,0.05437964830453268,15,NewGudkova
419,285,17,191,13,65,67,36,30,-62,0.054406871351681194,15,NewGudkova
1172,292,7,124,82,22,1,68,84,4,0.054572193840280565,15,NewGudkova
755,293,17,192,29,49,54,60,38,-36,0.054622184732779085,15,NewGudkova
1697,295,13,185,54,34,32,168,78,-146,0.054680934392976964,15,NewGudkova
803,294,15,194,33,44,52,62,42,-34,0.05468436972317304,15,NewGudkova
3544,289,4,63,83,198,4,334,84,-180,0.054685164259667476,15,NewGudkova
