,AZT,DPT,AZN,DPN,AZP,DPP,Strike,Dip,Rake,Misfit,Depth,Mod
80,180,55,278,5,12,34,126,12,118,0.01493319322203679,35,Combined
229,248,59,18,21,116,21,240,30,136,0.014995208447262383,35,Combined
46,176,74,79,1,348,15,76,30,86,0.015005522252481055,35,Combined
249,256,68,38,17,132,12,244,36,120,0.015054073662394724,35,Combined
224,248,60,18,20,116,20,238,30,134,0.015059716791300404,35,Combined
304,210,44,318,17,64,40,318,88,72,0.015133766674413377,35,Combined
270,182,74,79,3,349,14,262,60,94,0.01520116604268936,35,Combined
13,256,66,33,17,128,14,24,62,70,0.015225873269789655,35,Combined
216,237,54,3,22,105,26,236,28,146,0.015248918180667112,35,Combined
109,190,49,290,8,27,39,170,10,150,0.015327092188675357,35,Combined
314,229,50,348,21,92,31,344,80,68,0.015407603848650473,35,Combined
237,252,62,26,19,123,18,242,32,130,0.015552351946334557,35,Combined
234,250,62,24,19,121,18,240,32,130,0.015557293815165766,35,Combined
230,246,58,16,21,115,22,240,30,138,0.015636781025784353,35,Combined
151,205,44,312,15,56,40,214,16,172,0.015697117586142697,35,Combined
3,244,57,11,20,110,23,4,72,68,0.01571984168721776,35,Combined
44,191,79,74,4,343,9,68,36,82,0.015832175126719465,35,Combined
247,261,71,42,14,135,11,244,36,116,0.015862485472811307,35,Combined
119,191,47,294,11,34,40,188,12,164,0.015896494859384956,35,Combined
213,243,56,9,21,109,24,236,28,140,0.016015379717552906,35,Combined
93,185,51,284,7,20,37,150,10,136,0.016079944002147028,35,Combined
22,261,74,49,12,141,7,40,54,74,0.016228469940402154,35,Combined
161,211,45,320,17,65,39,220,18,170,0.016309416123869405,35,Combined
312,224,48,341,21,86,33,338,82,68,0.016348674175966443,35,Combined
193,226,48,343,22,88,32,230,24,158,0.01635332647717863,35,Combined
220,241,55,7,22,108,25,238,28,144,0.01640024655997509,35,Combined
89,186,52,284,6,19,37,144,10,130,0.01657296665415676,35,Combined
297,201,45,306,13,49,41,306,88,76,0.016652179529619313,35,Combined
197,231,50,350,21,93,31,232,24,154,0.016688001287129745,35,Combined
134,195,45,300,13,42,41,202,14,172,0.016736803605001453,35,Combined
226,244,58,14,21,113,22,238,30,138,0.016820187494638775,35,Combined
150,200,43,306,15,50,41,212,16,176,0.01683322986608732,35,Combined
82,179,54,278,5,12,34,128,12,120,0.017048786098222746,35,Combined
143,201,45,306,13,48,41,208,14,172,0.01704941454021889,35,Combined
316,231,50,350,21,94,31,346,80,68,0.01705112137575116,35,Combined
251,263,73,48,13,140,8,246,38,112,0.01707540545409697,35,Combined
292,195,45,298,11,39,41,298,88,78,0.0171288403827903,35,Combined
238,250,61,24,20,122,18,242,32,132,0.017149462646306436,35,Combined
318,234,52,354,21,97,29,350,78,68,0.017174961255309217,35,Combined
24,259,76,54,12,145,5,44,52,74,0.017224499576560717,35,Combined
42,196,81,72,4,341,7,66,38,82,0.017234955513159036,35,Combined
189,222,46,337,21,83,35,230,22,164,0.017257516043336075,35,Combined
186,217,45,330,21,78,36,228,22,168,0.01729818425915135,35,Combined
27,258,78,57,10,147,4,48,50,76,0.01730663452461626,35,Combined
317,232,51,355,23,99,29,350,78,66,0.017319520284783767,35,Combined
278,176,62,270,1,1,26,270,72,88,0.0174278104789154,35,Combined
166,211,44,320,17,66,39,222,18,172,0.01743063634344666,35,Combined
307,217,45,329,19,75,37,328,86,70,0.017464922525953316,35,Combined
156,204,43,310,15,54,41,216,16,176,0.017577879565512607,35,Combined
171,217,46,328,19,74,37,224,20,166,0.017584042654369955,35,Combined
283,182,54,281,5,15,34,280,80,84,0.017616755931575846,35,Combined
259,254,75,54,13,145,4,250,42,110,0.017792701637640993,35,Combined
76,181,55,278,4,11,33,122,12,114,0.01786367327255612,35,Combined
219,243,55,9,21,110,24,238,28,142,0.0179000962247297,35,Combined
194,224,48,341,22,87,33,230,24,160,0.017944258175402093,35,Combined
319,235,52,0,23,102,27,354,76,66,0.01805794037483244,35,Combined
0,240,54,6,23,108,25,0,74,66,0.018059069388881452,35,Combined
291,193,45,296,11,37,41,296,88,78,0.018134136408921777,35,Combined
103,186,49,286,8,23,38,162,10,146,0.018305282153554175,35,Combined
258,256,77,56,11,147,4,250,42,108,0.0183744340658585,35,Combined
131,195,45,298,11,38,41,198,12,170,0.018440971296969522,35,Combined
17,257,69,42,16,136,10,32,58,70,0.01851516022956227,35,Combined
192,227,49,345,21,90,31,230,24,156,0.018579292186653565,35,Combined
305,213,45,325,19,71,37,324,86,70,0.018659742986813707,35,Combined
267,199,79,73,6,342,8,258,54,98,0.018703220830846277,35,Combined
2,242,56,11,22,112,23,4,72,66,0.018768515486811264,35,Combined
148,203,44,310,15,54,40,212,16,172,0.018862011882459753,35,Combined
282,180,54,279,5,13,34,278,80,84,0.01886804559527665,35,Combined
129,193,45,296,11,36,41,196,12,170,0.018899829284789435,35,Combined
1,242,55,6,21,107,25,0,74,68,0.019057007796180695,35,Combined
201,224,47,341,22,87,33,232,24,162,0.019074108694177933,35,Combined
182,224,48,339,20,84,34,228,22,160,0.0191355377816049,35,Combined
164,206,43,314,17,60,41,220,18,176,0.019149166476807318,35,Combined
221,239,54,5,22,107,26,238,28,146,0.019181870816910987,35,Combined
188,224,47,339,20,84,35,230,22,162,0.019205946230721534,35,Combined
202,238,53,0,21,102,27,234,26,146,0.019282058026202583,35,Combined
245,254,64,32,19,128,15,244,34,126,0.019293369142091517,35,Combined
121,193,47,296,11,36,40,190,12,164,0.019325758076204638,35,Combined
118,189,47,292,11,32,40,186,12,164,0.019331212913336095,35,Combined
228,250,60,20,20,118,20,240,30,134,0.01949047530506473,35,Combined
74,178,57,276,4,9,31,116,14,110,0.01950763613183542,35,Combined
232,254,64,28,18,124,17,240,32,126,0.019559184608100046,35,Combined
275,178,67,268,0,358,23,268,68,90,0.01961744165867114,35,Combined
56,178,66,88,0,358,23,88,22,90,0.01961744165868812,35,Combined
244,256,66,34,18,129,14,244,34,124,0.019621296192514372,35,Combined
88,186,52,284,6,19,36,142,10,128,0.01972287450420773,35,Combined
100,188,50,288,7,24,38,160,10,142,0.01985824778448601,35,Combined
190,221,46,335,21,81,36,230,22,166,0.01995265344192855,35,Combined
236,254,63,28,19,124,17,242,32,128,0.020044640158732245,35,Combined
36,212,80,69,7,338,5,60,40,78,0.02005953431987402,35,Combined
120,189,46,292,11,32,41,188,12,166,0.02011106578485614,35,Combined
65,180,60,274,2,5,29,102,16,98,0.020210480338329756,35,Combined
293,195,45,300,13,43,41,300,88,76,0.020298873840730154,35,Combined
18,260,70,41,15,134,11,32,58,72,0.020310458806882453,35,Combined
240,259,68,36,16,130,14,242,34,120,0.020431281477771613,35,Combined
11,256,65,31,17,126,16,22,64,70,0.020452786219077035,35,Combined
176,219,46,330,19,76,37,226,20,166,0.020475421567148797,35,Combined
45,187,77,76,4,345,11,70,34,82,0.020478960072240406,35,Combined
281,182,56,278,3,11,32,278,78,86,0.02050151487493356,35,Combined
179,213,44,324,19,71,39,226,20,172,0.020545226476032383,35,Combined
69,181,58,276,2,8,31,108,14,102,0.02054596924925564,35,Combined
64,174,62,270,3,2,27,100,18,100,0.02060131071782605,35,Combined
84,179,54,278,6,12,34,130,12,122,0.020623976775449648,35,Combined
223,250,61,20,19,117,20,238,30,132,0.02067008193810196,35,Combined
231,244,57,14,22,114,22,240,30,140,0.020706006374815195,35,Combined
235,248,61,22,20,120,18,240,32,132,0.02090046909863384,35,Combined
286,189,50,288,7,25,38,288,84,82,0.02091048476711951,35,Combined
209,236,52,358,22,101,28,236,26,150,0.02100822578615261,35,Combined
243,252,64,30,19,126,15,242,34,126,0.021013213896753043,35,Combined
130,197,46,300,11,40,41,198,12,168,0.021037672856011446,35,Combined
169,211,44,322,19,69,38,222,20,170,0.021048477007118076,35,Combined
110,188,48,288,8,25,39,170,10,152,0.021055727942862954,35,Combined
309,221,47,334,19,79,35,332,84,70,0.021065234258221655,35,Combined
14,258,66,35,17,130,14,26,62,70,0.021130435590393504,35,Combined
321,237,52,2,23,104,27,356,76,66,0.02131229881140821,35,Combined
154,207,44,314,15,58,40,216,16,172,0.021315120714220825,35,Combined
114,192,48,292,8,29,39,176,10,154,0.02132912195703734,35,Combined
302,208,44,314,15,58,40,314,88,74,0.02136664674102487,35,Combined
210,234,51,356,22,100,29,236,26,152,0.02138798025217954,35,Combined
26,247,78,58,11,149,1,48,48,74,0.021426817190979462,35,Combined
66,179,60,274,2,5,29,104,16,100,0.021441506997548643,35,Combined
257,257,78,55,10,146,4,248,42,106,0.021532420278126848,35,Combined
92,187,51,286,6,21,37,150,10,134,0.021591400140235487,35,Combined
116,191,48,292,9,30,40,178,10,156,0.021681580598222037,35,Combined
298,202,44,308,15,52,40,308,88,74,0.0216847446787125,35,Combined
271,176,72,81,1,350,16,262,62,92,0.02169538784960201,35,Combined
207,229,49,350,23,95,30,234,26,156,0.021879705533278126,35,Combined
146,201,44,306,13,49,41,210,14,174,0.02189258145089875,35,Combined
217,235,53,1,23,103,26,236,28,148,0.022006567752276017,35,Combined
54,179,66,87,0,357,23,86,22,88,0.022013473533410387,35,Combined
160,204,43,312,17,58,41,218,18,176,0.02210710616167662,35,Combined
157,209,45,318,17,63,39,218,18,170,0.02211506272459385,35,Combined
21,256,73,48,14,140,7,38,54,72,0.02212909223963926,35,Combined
35,233,82,65,6,335,1,58,44,80,0.022405078284725932,35,Combined
273,175,69,266,0,356,20,266,66,90,0.02242607531574489,35,Combined
55,176,68,86,0,356,20,86,24,90,0.02242607531575479,35,Combined
323,238,54,4,23,106,25,358,74,66,0.02244849174440853,35,Combined
308,219,46,334,21,80,35,332,84,68,0.0224589858580046,35,Combined
261,249,78,58,11,148,2,250,44,106,0.022518120309373352,35,Combined
180,218,46,333,21,79,35,226,22,164,0.022554462829074612,35,Combined
4,245,58,16,22,115,21,8,70,66,0.02255917884620647,35,Combined
279,176,60,273,3,5,28,272,74,86,0.022598386414502104,35,Combined
68,175,60,272,3,4,29,106,16,104,0.022613966551416675,35,Combined
62,175,62,270,2,1,27,98,18,98,0.022638308223914317,35,Combined
256,255,73,49,15,141,7,248,40,114,0.022644642634198235,35,Combined
181,217,46,331,21,77,36,226,22,166,0.022654506748649585,35,Combined
195,222,47,339,22,85,33,230,24,162,0.022689090481031272,35,Combined
165,213,45,322,17,67,39,222,18,170,0.02274700800473181,35,Combined
320,237,53,359,21,101,27,354,76,68,0.022750176891709793,35,Combined
274,172,66,266,1,357,22,266,68,88,0.022795944164420285,35,Combined
227,242,57,12,22,112,22,238,30,140,0.022860035029550328,35,Combined
147,200,44,306,15,50,41,210,16,174,0.022880708712108032,35,Combined
81,182,55,280,5,14,34,128,12,118,0.022881223751722968,35,Combined
290,193,48,294,9,33,40,294,86,80,0.02288542094569025,35,Combined
8,251,60,22,20,120,20,14,68,68,0.022931796228860254,35,Combined
294,197,45,300,11,41,41,300,88,78,0.02294334890917663,35,Combined
322,239,53,1,21,103,27,356,76,68,0.022957697555416778,35,Combined
272,178,70,83,1,352,18,264,64,92,0.02296588164165526,35,Combined
218,245,56,11,21,111,24,238,28,140,0.022968696209386835,35,Combined
59,173,64,268,2,359,25,94,20,96,0.022983299204768454,35,Combined
287,187,48,288,9,27,40,288,86,80,0.023100128420238297,35,Combined
23,255,74,53,14,144,5,42,52,72,0.023145070602333086,35,Combined
212,245,57,11,20,110,23,236,28,138,0.02316928028412967,35,Combined
60,179,62,272,1,2,27,96,18,94,0.023184155976600677,35,Combined
16,261,69,39,15,132,13,30,60,72,0.023221739563363198,35,Combined
239,248,60,22,21,120,19,242,32,134,0.023255710464629147,35,Combined
58,178,64,270,0,0,25,92,20,92,0.02327539214772912,35,Combined
168,213,45,324,19,70,37,222,20,168,0.02333992483917096,35,Combined
43,192,77,76,5,345,11,68,34,80,0.023356399060826497,35,Combined
170,209,44,320,19,67,39,222,20,172,0.023389822873030878,35,Combined
145,198,44,302,13,45,42,208,14,176,0.023442119499990813,35,Combined
51,179,68,85,1,355,21,82,24,86,0.02344497030682738,35,Combined
191,229,50,348,21,91,31,230,24,154,0.023468948376079036,35,Combined
87,186,52,284,5,18,36,140,10,126,0.023482614390878467,35,Combined
12,254,65,34,19,129,14,24,62,68,0.02350902996758494,35,Combined
19,262,70,43,15,136,11,34,58,72,0.023609270107836786,35,Combined
83,181,54,280,5,14,34,130,12,120,0.023724200062364576,35,Combined
48,173,74,79,0,349,15,78,30,88,0.023779345547506246,35,Combined
311,223,46,338,21,84,35,336,84,68,0.02378479694503335,35,Combined
40,204,82,70,5,339,5,64,40,82,0.023828989776130762,35,Combined
115,189,48,290,9,28,40,176,10,156,0.023873325548572518,35,Combined
31,233,80,64,9,333,1,54,44,76,0.023889563397729487,35,Combined
208,238,53,0,21,103,28,236,26,148,0.023924418109830117,35,Combined
77,183,55,280,4,13,33,124,12,114,0.023926559849316433,35,Combined
135,193,44,298,13,41,41,202,14,174,0.023984218785465382,35,Combined
97,184,50,284,7,20,38,154,10,140,0.02406314697279476,35,Combined
175,210,43,320,19,67,39,224,20,174,0.0241940060590298,35,Combined
57,180,65,90,0,0,24,90,20,90,0.024428498230106486,35,Combined
277,180,65,270,0,0,24,270,70,90,0.02442849823011103,35,Combined
132,197,45,300,11,40,41,200,12,170,0.024448917293799367,35,Combined
250,258,68,40,17,134,12,246,36,120,0.024456445883329195,35,Combined
30,255,80,60,8,150,2,52,48,78,0.024505830609318276,35,Combined
284,187,52,284,5,19,36,284,82,84,0.024510155573989063,35,Combined
187,226,48,341,20,86,34,230,22,160,0.024538145984353953,35,Combined
6,248,59,17,20,116,21,10,70,68,0.02466195381490829,35,Combined
196,233,51,352,21,95,30,232,24,152,0.024694971963930726,35,Combined
246,252,63,31,20,127,15,244,34,128,0.024731606901843717,35,Combined
222,237,53,3,23,105,26,238,28,148,0.024770520315917182,35,Combined
211,233,50,354,23,98,29,236,26,154,0.024908986866474477,35,Combined
86,179,54,278,6,13,34,132,12,124,0.024918772230676976,35,Combined
105,186,49,286,8,23,39,164,10,148,0.02497061044172961,35,Combined
85,181,54,280,6,14,34,132,12,122,0.025200326478424663,35,Combined
67,176,60,272,3,4,29,104,16,102,0.02525663850118659,35,Combined
63,181,60,274,1,5,29,100,16,96,0.025261130815155162,35,Combined
142,196,44,300,13,43,42,206,14,176,0.025261918866242496,35,Combined
70,174,60,272,4,5,29,108,16,106,0.025290801064821528,35,Combined
61,172,64,268,2,359,25,96,20,98,0.02542013001032839,35,Combined
363,257,73,57,15,149,5,256,42,114,0.0009815835118319833,55,Combined
222,199,40,297,9,38,48,232,10,-156,0.0011643814451481411,55,Combined
209,197,41,293,7,31,47,226,8,-158,0.0024447345061395045,55,Combined
327,246,51,11,24,115,27,250,28,152,0.002742518741855667,55,Combined
378,192,71,80,7,348,16,264,62,98,0.0031217259428313756,55,Combined
342,256,59,30,22,129,19,252,32,136,0.0033782038369291906,55,Combined
194,194,43,289,5,25,46,216,6,-164,0.0034036978154298896,55,Combined
171,191,45,286,3,19,44,190,4,174,0.003602929891379159,55,Combined
15,257,59,31,22,129,19,22,68,66,0.0036852952262348645,55,Combined
308,235,44,351,23,99,35,248,24,168,0.004050699900854246,55,Combined
373,221,77,71,10,340,6,260,52,104,0.004653851496529969,55,Combined
233,202,39,301,10,44,48,236,12,-156,0.004681380325939235,55,Combined
326,248,52,13,23,116,27,250,28,150,0.004907520805362952,55,Combined
78,185,53,96,0,5,37,96,8,90,0.0051377372049598476,55,Combined
385,185,53,276,0,5,37,276,82,90,0.0051377372049598476,55,Combined
309,233,44,348,23,97,36,248,24,170,0.00516778707975666,55,Combined
191,194,43,289,5,26,46,214,6,-166,0.005363759985637905,55,Combined
272,216,38,321,17,70,45,244,18,-168,0.00561150058774897,55,Combined
137,221,39,329,19,79,43,150,88,-70,0.005774440765927612,55,Combined
88,186,50,278,1,8,39,108,6,100,0.006146634927149393,55,Combined
294,227,41,338,21,88,40,246,22,178,0.006246874018046151,55,Combined
260,210,38,313,15,60,47,242,16,-162,0.006619169521839076,55,Combined
293,228,42,340,21,89,39,246,22,176,0.0067325156315436886,55,Combined
356,261,69,49,17,142,10,254,38,120,0.006790029308556091,55,Combined
158,190,46,284,3,17,43,176,4,162,0.00686726330564373,55,Combined
259,212,38,315,15,62,47,242,16,-164,0.007212691285445901,55,Combined
343,254,58,28,23,127,20,252,32,138,0.007247456893857871,55,Combined
353,260,65,43,20,138,13,254,36,126,0.007351614686453039,55,Combined
387,187,48,280,1,11,40,280,86,88,0.00757786100780517,55,Combined
127,189,48,282,2,14,41,142,4,130,0.007598984286822376,55,Combined
129,189,47,282,2,14,41,144,4,132,0.0076080937189864075,55,Combined
79,185,52,276,0,6,37,98,8,92,0.007656354308382613,55,Combined
160,190,45,284,3,17,43,178,4,164,0.007742510742303631,55,Combined
131,189,47,282,2,14,42,146,4,134,0.0077502767365539935,55,Combined
397,237,45,354,23,102,34,352,84,66,0.007842690104358117,55,Combined
89,186,50,278,1,9,39,110,6,102,0.0078826894907922,55,Combined
133,188,47,282,2,14,42,148,4,136,0.008041966004788842,55,Combined
123,213,38,316,15,64,46,138,86,-74,0.008184848399027188,55,Combined
87,187,50,278,0,8,39,106,6,98,0.008279224632869302,55,Combined
242,206,38,307,13,52,48,238,14,-160,0.008339368192972292,55,Combined
369,238,78,67,11,336,1,258,48,106,0.0084411672517435,55,Combined
249,206,38,307,12,52,48,240,14,-158,0.008464347522229356,55,Combined
58,185,60,89,3,357,29,78,16,78,0.008533484353763011,55,Combined
18,258,62,39,21,135,15,28,64,66,0.00871152382570392,55,Combined
34,229,77,69,11,338,4,56,42,72,0.008808200686967306,55,Combined
117,189,48,282,2,13,41,134,4,122,0.008830759924913806,55,Combined
399,240,47,359,23,106,32,356,82,66,0.008906029659057992,55,Combined
72,184,54,93,0,3,35,90,10,86,0.008937973996679402,55,Combined
138,188,47,282,3,14,42,152,4,140,0.009154709656789627,55,Combined
376,200,74,76,8,344,12,262,58,100,0.009253545308195447,55,Combined
271,218,39,323,17,72,45,244,18,-170,0.009460322736383567,55,Combined
232,204,39,303,11,46,48,236,12,-158,0.009484482774485855,55,Combined
114,189,48,282,1,13,41,132,4,120,0.009499466602633004,55,Combined
248,208,38,309,13,54,48,240,14,-160,0.009699426371423112,55,Combined
32,235,77,67,12,336,2,54,44,72,0.009977014665814982,55,Combined
328,244,50,8,24,113,28,250,28,154,0.010123281576554222,55,Combined
54,185,66,85,4,353,23,74,22,78,0.010201974054096098,55,Combined
286,222,39,329,19,79,43,246,20,-174,0.010203991498990874,55,Combined
307,237,45,353,23,100,35,248,24,166,0.010291762683559826,55,Combined
392,230,42,342,21,91,39,342,88,68,0.01035592351518558,55,Combined
62,184,60,89,2,358,29,80,16,80,0.010359934790904734,55,Combined
368,246,75,63,14,154,0,258,46,110,0.010377998526211367,55,Combined
92,196,42,291,5,28,46,112,88,-84,0.010545643399714807,55,Combined
90,194,42,289,5,26,46,110,88,-84,0.010577496441380138,55,Combined
285,223,40,331,19,81,42,246,20,-176,0.010618419823885901,55,Combined
243,204,38,305,12,50,48,238,14,-158,0.010695280641685772,55,Combined
175,191,44,286,3,19,44,194,4,178,0.010954766981392293,55,Combined
206,197,41,293,7,32,47,224,8,-160,0.010960759431575895,55,Combined
61,186,58,91,2,359,31,80,14,78,0.011002570728796407,55,Combined
44,195,74,77,7,346,13,66,32,76,0.011068510934093246,55,Combined
197,194,42,289,5,25,46,218,6,-162,0.011081576556938345,55,Combined
141,188,47,282,3,15,42,156,4,144,0.011084960029791523,55,Combined
128,215,38,320,17,70,46,142,86,-72,0.011125071122033233,55,Combined
21,262,65,42,19,137,14,32,62,68,0.01113411553349687,55,Combined
277,221,40,329,19,79,42,244,20,-176,0.0111707553587743,55,Combined
111,190,48,282,1,13,41,128,4,116,0.01136226552287631,55,Combined
278,220,39,327,19,77,43,244,20,-174,0.011369597246905165,55,Combined
219,197,40,295,9,36,48,230,10,-156,0.011386469856087395,55,Combined
207,195,41,291,7,29,47,224,8,-158,0.011617133056341484,55,Combined
310,232,43,346,23,96,37,248,24,172,0.011745004987078768,55,Combined
165,192,45,286,3,19,44,184,4,168,0.011753340081808566,55,Combined
289,225,40,336,21,86,40,246,22,-180,0.011818720155175334,55,Combined
76,186,52,95,0,5,37,94,8,88,0.01185328775893035,55,Combined
273,214,38,319,17,68,46,244,18,-166,0.011917339165522308,55,Combined
188,192,43,287,5,24,45,210,6,-168,0.011955838636555161,55,Combined
239,204,39,303,10,46,48,238,12,-156,0.012031273980899752,55,Combined
315,240,47,0,24,106,31,248,26,160,0.012135555984991862,55,Combined
39,207,76,75,9,343,9,62,36,74,0.012165147723539943,55,Combined
218,199,40,297,9,38,47,230,10,-158,0.012256901370962239,55,Combined
228,202,39,301,11,44,48,234,12,-158,0.01231312275678165,55,Combined
314,241,48,2,23,107,31,248,26,158,0.012353542434972678,55,Combined
292,230,43,342,21,91,38,246,22,174,0.012407118455702103,55,Combined
204,195,41,291,7,30,47,222,8,-160,0.012529590541380206,55,Combined
48,189,69,82,6,350,19,70,26,76,0.012575971645436206,55,Combined
341,258,60,32,21,130,19,252,32,134,0.01257868057316989,55,Combined
325,249,53,15,23,117,26,250,28,148,0.012597445237313088,55,Combined
59,183,62,87,3,355,27,78,18,80,0.012689496290608806,55,Combined
264,214,38,319,17,68,45,242,18,-168,0.01269564286891516,55,Combined
347,260,63,39,20,135,15,252,34,128,0.01274847551424434,55,Combined
253,208,38,311,15,58,47,240,16,-162,0.012905105998616327,55,Combined
164,190,45,284,3,17,44,182,4,168,0.01300432287502336,55,Combined
189,194,43,289,5,26,45,212,6,-168,0.013037113982184134,55,Combined
1,243,49,4,23,109,30,0,80,66,0.013101977607154645,55,Combined
225,201,40,299,9,40,48,234,10,-156,0.013308566898723999,55,Combined
13,255,58,26,22,125,21,18,70,66,0.013365609087783493,55,Combined
190,192,43,287,5,24,46,212,6,-166,0.013414076660586206,55,Combined
375,208,75,75,9,343,10,262,56,102,0.013422826247641356,55,Combined
38,212,77,72,9,341,7,60,38,74,0.01346970926474655,55,Combined
348,258,62,37,21,133,16,252,34,130,0.013545181991091896,55,Combined
105,200,40,299,9,40,48,120,86,-80,0.01366490089931287,55,Combined
226,200,39,297,8,37,48,234,10,-154,0.013685726220993054,55,Combined
53,187,64,87,4,354,25,74,20,76,0.013739204293076863,55,Combined
333,252,56,22,23,122,23,250,30,142,0.01381338508265574,55,Combined
24,259,69,52,18,145,8,40,56,68,0.014067993739723242,55,Combined
366,252,75,61,13,151,2,256,44,110,0.014130971140877234,55,Combined
51,186,65,85,5,352,23,72,22,76,0.014158419317149326,55,Combined
263,216,39,321,17,70,45,242,18,-170,0.014427196146479589,55,Combined
320,242,47,2,24,108,31,250,26,160,0.014502841205059224,55,Combined
352,262,66,45,19,140,13,254,36,124,0.014767696180191367,55,Combined
354,258,64,41,21,137,14,254,36,128,0.01486793821972251,55,Combined
229,200,39,299,10,42,48,234,12,-156,0.014908457275376692,55,Combined
321,240,46,359,24,106,32,250,26,162,0.014973315669881724,55,Combined
287,220,39,327,19,78,44,246,20,-172,0.015249653903979947,55,Combined
316,238,46,357,24,104,32,248,26,162,0.015331428940737614,55,Combined
28,257,73,58,15,150,5,46,52,70,0.015336441226387618,55,Combined
107,202,40,301,9,42,48,122,86,-80,0.015445736642607915,55,Combined
393,232,43,347,23,96,36,346,86,66,0.015469033070654397,55,Combined
176,192,44,285,3,19,44,196,4,-180,0.015501387774410501,55,Combined
198,196,42,291,5,27,46,220,6,-162,0.01554169315528283,55,Combined
163,192,45,286,3,19,43,182,4,166,0.015584490748494308,55,Combined
147,188,46,282,3,15,42,162,4,150,0.015627200388298054,55,Combined
3,246,51,9,23,113,29,4,78,66,0.015665209708662912,55,Combined
211,199,41,295,7,33,47,228,8,-158,0.015701294926878683,55,Combined
180,194,44,287,3,22,44,200,4,-178,0.015707176925424646,55,Combined
178,194,44,288,3,21,44,198,4,-180,0.015757160841775773,55,Combined
284,225,40,333,19,83,42,246,20,-178,0.01577327230686665,55,Combined
332,254,57,24,22,124,22,250,30,140,0.01587318978052729,55,Combined
8,252,54,18,23,120,25,12,74,66,0.01592104161205152,55,Combined
45,190,68,82,6,349,19,68,26,74,0.016127524246550198,55,Combined
334,250,55,19,23,121,23,250,30,144,0.01613114476039604,55,Combined
42,198,73,77,8,345,13,64,32,74,0.016142213974471915,55,Combined
344,253,57,26,23,126,21,252,32,140,0.016148657461935192,55,Combined
337,252,55,21,23,123,23,252,30,144,0.016166716178495653,55,Combined
279,218,39,325,19,76,44,244,20,-172,0.016224754671839807,55,Combined
5,249,52,14,23,116,27,8,76,66,0.016263981997739534,55,Combined
258,214,39,317,15,64,46,242,16,-166,0.0162649939018005,55,Combined
380,187,68,83,5,351,20,266,66,96,0.016304993520628197,55,Combined
355,263,70,51,16,144,9,254,38,118,0.01633157275263967,55,Combined
221,201,40,299,9,40,47,232,10,-158,0.016361542798486707,55,Combined
395,234,43,349,23,98,36,348,86,66,0.016374559114505412,55,Combined
261,209,37,311,15,58,48,242,16,-160,0.01643430393796201,55,Combined
338,250,54,19,24,121,24,252,30,146,0.016436652962303174,55,Combined
71,183,56,91,0,1,33,88,12,86,0.016475875480366928,55,Combined
166,189,45,284,3,17,44,184,4,170,0.016493042281800055,55,Combined
357,259,67,47,19,141,10,254,38,122,0.016523094756683312,55,Combined
360,260,70,53,17,146,8,256,40,118,0.01653899217691221,55,Combined
22,261,67,45,18,139,12,34,60,68,0.0165511904196759,55,Combined
196,196,43,291,5,27,46,218,6,-164,0.01655501181512468,55,Combined
265,212,38,317,17,66,46,242,18,-166,0.016687103993277472,55,Combined
25,257,71,55,17,147,6,42,54,68,0.01684565107859507,55,Combined
304,229,41,340,21,90,40,248,22,178,0.01686678113884282,55,Combined
125,215,38,318,15,66,46,140,86,-74,0.017081291030852663,55,Combined
182,194,44,287,3,22,45,202,4,-176,0.017146554705132933,55,Combined
35,236,78,67,11,337,2,56,44,74,0.017162981611405694,55,Combined
69,183,56,91,1,1,33,86,12,84,0.017166526135352595,55,Combined
306,238,46,355,23,102,34,248,24,164,0.017177093034063253,55,Combined
70,185,54,93,1,3,35,88,10,84,0.017181617205414352,55,Combined
177,193,44,288,3,21,44,196,4,178,0.017199868083494177,55,Combined
396,235,45,352,23,100,34,350,84,66,0.017206607736363712,55,Combined
223,198,39,295,8,35,48,232,10,-154,0.017206693172676604,55,Combined
379,186,70,81,5,349,18,264,64,96,0.0172111210150302,55,Combined
43,195,72,79,7,347,15,66,30,74,0.01723712415928973,55,Combined
270,219,39,325,17,74,44,244,18,-172,0.017306216390919085,55,Combined
135,219,39,327,19,77,43,148,88,-70,0.017317925796037848,55,Combined
329,243,49,6,25,112,29,250,28,156,0.017429537227887724,55,Combined
319,243,48,4,23,109,31,250,26,158,0.017494376054497097,55,Combined
214,197,40,295,9,36,47,228,10,-158,0.017513578516412432,55,Combined
11,254,56,23,22,124,23,16,72,66,0.017518943261004605,55,Combined
241,208,39,309,13,54,47,238,14,-162,0.01755010399878306,55,Combined
149,188,46,282,3,15,43,164,4,152,0.017574679399727188,55,Combined
49,187,71,80,5,348,17,70,28,78,0.018046892365324464,55,Combined
27,260,72,56,16,148,7,44,54,70,0.018132015952154846,55,Combined
2,245,50,9,25,114,28,4,78,64,0.01816484309578995,55,Combined
29,253,74,61,15,152,3,48,50,70,0.018206462077238066,55,Combined
374,211,77,72,9,341,8,260,54,102,0.01826943852422685,55,Combined
65,185,58,91,2,0,31,82,14,80,0.0183151173149625,55,Combined
46,189,71,80,6,348,17,68,28,76,0.018389818681957975,55,Combined
251,212,39,315,15,62,46,240,16,-166,0.018408195971098534,55,Combined
23,261,68,50,18,143,10,38,58,68,0.018416026385981856,55,Combined
